product_id,name,price_pkr,image_url,image_path
7023,SUFI,15000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7034-scaled.jpg,data/images/7023_sufi-2.jpg
3395,Tawakul,16500.0,https://artreserves.com/wp-content/uploads/2021/06/new-scaled.jpg,data/images/3395_tawakul.jpg
1713,Untitled,650000.0,https://artreserves.com/wp-content/uploads/2021/03/ee.jpg,data/images/1713_untitled-17.jpg
2536,Structure Series,63000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-131.jpg,data/images/2536_structure-series-8.jpg
6993,UNTITLED,15000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6985-scaled.jpg,data/images/6993_untitled-179.jpg
2488,Maal &#8211; E &#8211; Ghanimat,3500.0,https://artreserves.com/wp-content/uploads/2021/04/Code-AR-121-scaled.jpeg,data/images/2488_maal-e-ghanimat.jpeg
3431,Untitled,40000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6827.jpg,data/images/3431_untitled-37.jpg
3679,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7384-scaled.jpg,data/images/3679_untitled-139.jpg
4110,Key Chain (Freedom In Jail),500.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.500-per-piece-3.jpg,data/images/4110_754110.jpg
3765,Untitled,70000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7452-scaled.jpg,data/images/3765_untitled-168.jpg
1217,Bismillah,16000.0,https://artreserves.com/wp-content/uploads/2021/03/Shakil-Rana-AR-073.jpeg,data/images/1217_bismillah.jpeg
6984,UNTITLED,10000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6962-scaled.jpg,data/images/6984_untitled-178.jpg
3694,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7395-scaled.jpg,data/images/3694_untitled-146.jpg
1710,Untitled,950000.0,https://artreserves.com/wp-content/uploads/2021/03/e.jpg,data/images/1710_untitled-16.jpg
2868,Women Figure,3000.0,https://artreserves.com/wp-content/uploads/2021/05/insta-poster-scaled.jpg,data/images/2868_women-figure.jpg
4160,Paazeb (Freedom In Jail),1500.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.1500-per-pair-2.jpg,data/images/4160_514160.jpg
3602,Untitled,9000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7342-scaled.jpg,data/images/3602_untitled-109.jpg
1725,Untitled,195000.0,https://artreserves.com/wp-content/uploads/2021/03/eeee.jpg,data/images/1725_untitled-21.jpg
2531,Structure Series,75000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-129.jpg,data/images/2531_structure-series-6.jpg
3427,Untitled,35000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6824-scaled.jpg,data/images/3427_untitled-35.jpg
7729,Sarfraz Musawir-water colour on paper 15&#215;22 inches,100000.0,https://artreserves.com/wp-content/uploads/2025/04/IMG_2986.jpeg,data/images/7729_sarfraz-musawir-water-colour-on-paper-15x22-inches.jpeg
2520,Structure Series,70000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-126.jpg,data/images/2520_structure-series-3.jpg
7626,,35000.0,https://artreserves.com/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-26-at-2.21.26-PM-rotated.jpeg,data/images/7626_jamal-ahmad-bangladeshi-artist-8-by-11-inches.jpeg
2624,Allah,8000.0,https://artreserves.com/wp-content/uploads/2021/05/05-scaled.jpg,data/images/2624_allah.jpg
7009,UNTITLED,10000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7014-scaled.jpg,data/images/7009_untitled-181.jpg
4095,Pen (Freedom In Jail),300.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.-300-per-piece.jpg,data/images/4095_254095.jpg
4088,Rehel (Freedom In Jail),15000.0,https://artreserves.com/wp-content/uploads/2021/06/Price-on-demand-3.jpg,data/images/4088_untitled-moti-work-33423.jpg
2155,"Allah, Muhammad",10000.0,https://artreserves.com/wp-content/uploads/2021/04/Allah-Muhammad.jpeg,data/images/2155_allah-muhammad.jpeg
3486,Untitled,30000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6859-scaled.jpg,data/images/3486_untitled-61.jpg
3751,Untitled,30000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7434-scaled.jpg,data/images/3751_untitled-162.jpg
3671,Untitled,20000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7379-scaled.jpg,data/images/3671_untitled-135.jpg
2515,Structure Series,60000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-0124.jpg,data/images/2515_structure-series.jpg
7621,,35000.0,https://artreserves.com/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-26-at-2.20.35-PM-1.jpeg,data/images/7621_abrar-ahmad-9-and-a-half-by-14-and-a-half-inches-pen-and-ink-on-paper.jpeg
2540,Structure Series,75000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-133.jpg,data/images/2540_structure-series-10.jpg
3704,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7404-scaled.jpg,data/images/3704_untitled-151.jpg
4311,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/07/08-scaled.jpg,data/images/4311_174311.jpg
5669,TU KIA JANAY RAAZ KI BATAIN,6500.0,https://artreserves.com/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-30-at-12.41.55-PM.jpeg,data/images/5669_tu-kia-janay-raaz-ki-batain-2.jpeg
5664,Alhumdulillah,8000.0,https://artreserves.com/wp-content/uploads/2021/08/20210825_193332-1.jpg,data/images/5664_alhumdulillah.jpg
3733,Untitled,140000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG_0400-scaled.jpg,data/images/3733_untitled-155.jpg
4152,Flower Key Chain (Freedom In Jail),800.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.800-per-piece-4.jpg,data/images/4152_914152.jpg
3762,Untitled,80000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7450-scaled.jpg,data/images/3762_untitled-167.jpg
7166,Watu izzu maan tasha watu zillu maan tasha,4600.0,https://artreserves.com/wp-content/uploads/2022/02/Picsart_22-02-13_16-19-47-517-scaled.jpg,data/images/7166_watu-izzu-maan-tasha-watu-zillu-maan-tasha.jpg
7018,UNTITLED,15000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7019-scaled.jpg,data/images/7018_untitled-185.jpg
4146,Tasbih (Freedom In Jail),800.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.800-per-piece-2.jpg,data/images/4146_464146.jpg
3699,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7399-scaled.jpg,data/images/3699_untitled-149.jpg
6995,Jungle,12000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6991-scaled.jpg,data/images/6995_jungle.jpg
5659,Calligraphy,8000.0,https://artreserves.com/wp-content/uploads/2021/08/20210727_143625.jpg,data/images/5659_calligraphy-3.jpg
3593,Untitled,17000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7339-scaled.jpg,data/images/3593_untitled-106.jpg
6943,Calligraphy,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6912-scaled.jpg,data/images/6943_calligraphy-8.jpg
7748,Arshad Shirazy 18.5&#215;24.5-Oil on Canvas,30000.0,https://artreserves.com/wp-content/uploads/2025/05/IMG_3392.jpeg,data/images/7748_arshad-shirazy-18-5x24-5-oil-on-canvas.jpeg
3421,Untitled,70000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6818-scaled.jpg,data/images/3421_untitled-32.jpg
2890,Subhanallah,8000.0,https://artreserves.com/wp-content/uploads/2021/05/IMG_20210504_205409_708.jpg,data/images/2890_subhanallah.jpg
3698,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7398-scaled.jpg,data/images/3698_untitled-148.jpg
7000,Calligraphy,13000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6988-scaled.jpg,data/images/7000_7000.jpg
4090,Pen (Freedom In Jail),300.0,https://artreserves.com/wp-content/uploads/2021/06/Price-on-demand-4.jpg,data/images/4090_484090.jpg
3737,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7408-scaled.jpg,data/images/3737_untitled-156.jpg
4156,Tasbih (Freedom In Jail),1000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.1000-per-piece-2.jpg,data/images/4156_554156.jpg
3756,Untitled,25000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7440-scaled.jpg,data/images/3756_untitled-164.jpg
6942,Water Fall,14000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6925-1-scaled.jpg,data/images/6942_water-fall.jpg
1733,Ankahi III,150000.0,https://artreserves.com/wp-content/uploads/2021/03/CC.jpg,data/images/1733_ankahi-iii.jpg
6939,Village,14000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6926-scaled.jpg,data/images/6939_village.jpg
3630,Untitled,14000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7362-scaled.jpg,data/images/3630_untitled-122.jpg
6877,Nastaleeq (red),21000.0,https://artreserves.com/wp-content/uploads/2021/12/IMG-20211219-WA0010.jpg,data/images/6877_nastaleeq-red.jpg
6956,SEX,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6949-scaled.jpg,data/images/6956_sex.jpg
3812,Old Timer,7000.0,https://artreserves.com/wp-content/uploads/2021/06/20210621_171550-scaled.jpg,data/images/3812_old-timer.jpg
3596,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7340-scaled.jpg,data/images/3596_untitled-107.jpg
6977,UNTITLED,13000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6952-scaled.jpg,data/images/6977_untitled-177.jpg
7044,CORONA,6000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7068-scaled.jpg,data/images/7044_corona.jpg
4145,Flower Key Chain (Freedom In Jail),600.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.600-per-piece.jpg,data/images/4145_114145.jpg
2566,THOUGHTS FROM THE CELESTIAL REALM,175000.0,https://artreserves.com/wp-content/uploads/2021/05/index.jpg,data/images/2566_thoughts-from-the-celestial-realm-3.jpg
7047,HELP,6000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7080-scaled.jpg,data/images/7047_help.jpg
5661,Kalma Tayyaba Calligraphy,8000.0,https://artreserves.com/wp-content/uploads/2021/08/20210829_132734.jpg,data/images/5661_kalma-tayyaba-calligraphy.jpg
4106,Key Chain (Freedom In Jail),400.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.400-per-piece.jpg,data/images/4106_484106.jpg
4648,Coca cola,4000.0,https://artreserves.com/wp-content/uploads/2021/08/IMG_20210128_000749_219.jpg,data/images/4648_coca-cola.jpg
3701,Untitled,14000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7400-scaled.jpg,data/images/3701_untitled-150.jpg
4108,Tasbih (Freedom In Jail),500.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.500-per-piece-2.jpg,data/images/4108_154108.jpg
6954,Ertugrul,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6943-scaled.jpg,data/images/6954_ertugrul.jpg
6991,Mahira Khan,18000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6961-scaled.jpg,data/images/6991_mahira-khan.jpg
4153,Untitled (Freedom In Jail),800.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.800-per-piece.jpg,data/images/4153_694153.jpg
2542,Structure Series,75000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-134.jpg,data/images/2542_structure-series-11.jpg
3435,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6829-scaled.jpg,data/images/3435_untitled-39.jpg
7127,Allah Hu,3600.0,https://artreserves.com/wp-content/uploads/2022/02/Screenshot_20220205-175653_Instagram.jpg,data/images/7127_allah-hu.jpg
1735,Ankahi IV,150000.0,https://artreserves.com/wp-content/uploads/2021/03/q.jpg,data/images/1735_ankahi-iv.jpg
4158,Tasbih (Freedom In Jail),1000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.1000-per-piece.jpg,data/images/4158_tasbih-2.jpg
2525,Structure Series,65000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-128.jpg,data/images/2525_structure-series-5.jpg
2769,Ali,15000.0,https://artreserves.com/wp-content/uploads/2021/05/PicsArt_05-07-11.03.02.jpg,data/images/2769_ali.jpg
7050,Sassi Pannu,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7077-scaled.jpg,data/images/7050_sassi-pannu.jpg
7005,LOVE,13000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7001-scaled.jpg,data/images/7005_love-2.jpg
7011,UNTITLED,10000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7009-scaled.jpg,data/images/7011_untitled-182.jpg
4322,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/07/07-scaled.jpg,data/images/4322_424322.jpg
1723,Untitled,165000.0,https://artreserves.com/wp-content/uploads/2021/03/eee.jpg,data/images/1723_untitled-20.jpg
4162,Paazeb (Freedom In Jail),1500.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.1500-per-pair.jpg,data/images/4162_364162.jpg
6975,Peacock,13000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6955-scaled.jpg,data/images/6975_peacock.jpg
7742,Arshad Shirazy- Oil &#038; Acrylic on canvas-18&#215;20 inches,25000.0,https://artreserves.com/wp-content/uploads/2025/05/IMG_3390.jpeg,data/images/7742_arshad-shirazy-oil-acrylic-on-canvas-18x20-inches.jpeg
3669,Untitled,13000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7377-scaled.jpg,data/images/3669_untitled-134.jpg
1727,Untitled,195000.0,https://artreserves.com/wp-content/uploads/2021/03/eeeee.jpg,data/images/1727_untitled-22.jpg
2652,Confined,60000.0,https://artreserves.com/wp-content/uploads/2021/05/IMG_6966-1-scaled.jpg,data/images/2652_confined.jpg
2476,Tu Kiya Jane Raaz Ki Baatey,3500.0,https://artreserves.com/wp-content/uploads/2021/04/Code-AR-117-scaled.jpeg,data/images/2476_tu-kiya-jane-raaz-ki-baatey.jpeg
7003,LOVE,14000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6995-scaled.jpg,data/images/7003_love.jpg
4167,Female Wallet (Freedom In Jail),2000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.2000-per-piece-4.jpg,data/images/4167_184167.jpg
6938,Calligraphy,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6920-scaled.jpg,data/images/6938_calligraphy-7.jpg
3710,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7407-scaled.jpg,data/images/3710_untitled-153.jpg
7007,UNTITLED,12000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6971-scaled.jpg,data/images/7007_untitled-180.jpg
4318,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/07/05-scaled.jpg,data/images/4318_664318.jpg
4316,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/07/10-scaled.jpg,data/images/4316_974316.jpg
7045,S P L Rehabilitation,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7071-scaled.jpg,data/images/7045_s-p-l-rehabilitation.jpg
934,Kalma,16000.0,https://artreserves.com/wp-content/uploads/2021/03/Shakil-Rana-AR-070.jpeg,data/images/934_kalma.jpeg
2533,Structure Series,63000.0,https://artreserves.com/wp-content/uploads/2021/05/AR-130.jpg,data/images/2533_structure-series-7.jpg
897,Al Haadi,50000.0,https://artreserves.com/wp-content/uploads/2021/03/AL-HAADI-AR-008.jpeg,data/images/897_al-haadi.jpeg
3742,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7410-scaled.jpg,data/images/3742_untitled-158.jpg
3065,ALLAH,50000.0,https://artreserves.com/wp-content/uploads/2021/05/3f75d5e3-d378-44f5-b054-44a9a38cd5b5.jpg,data/images/3065_allah-3.jpg
7041,DREAMS,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7065-scaled.jpg,data/images/7041_dreams.jpg
7704,A Tribute to the Hands that Create,22000.0,https://artreserves.com/wp-content/uploads/2025/04/WhatsApp-Image-2025-01-01-at-7.17.46-PM.jpeg,data/images/7704_a-tribute-to-the-hands-that-create.jpeg
6979,Aasman Say Gira Khajoor Mai Atka,12000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6933-scaled.jpg,data/images/6979_aasman-say-gira-khajoor-mai-atka.jpg
3606,Untitled,9000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7346-scaled.jpg,data/images/3606_untitled-111.jpg
1708,Untitled,660000.0,https://artreserves.com/wp-content/uploads/2021/03/13x28-inches.jpg,data/images/1708_untitled-15.jpg
3625,Untitled,18000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7360-scaled.jpg,data/images/3625_untitled-121.jpg
6983,Tiger,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6981-scaled.jpg,data/images/6983_tiger.jpg
4166,Female Wallet (Freedom In Jail),2000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.2000-per-piece-3.jpg,data/images/4166_174166.jpg
3423,Untitled,40000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6820-scaled.jpg,data/images/3423_untitled-33.jpg
6805,Kun faya kun,6500.0,https://artreserves.com/wp-content/uploads/2021/12/6752469F-DC97-476B-A4F6-83D64E0DA16D.jpeg,data/images/6805_kun-faya-kun.jpeg
3674,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7381-scaled.jpg,data/images/3674_untitled-137.jpg
5667,Calligraphy,3000.0,https://artreserves.com/wp-content/uploads/2021/08/20210829_133438-scaled.jpg,data/images/5667_calligraphy-2.jpg
6962,Eagle,15000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6968-scaled.jpg,data/images/6962_eagle.jpg
2963,Loh-e-Qurani,35000.0,https://artreserves.com/wp-content/uploads/2021/05/69CDFFFC-6EA9-4053-B6A5-F2030624422E-scaled.jpeg,data/images/2963_loh-e-qurani-calligraphy-painting-on-a-stretched-canvas-60cm-x-40cm-x-2cm-handmade-painting-in-oil-medium.jpeg
3477,Untitled,12000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6848-scaled.jpg,data/images/3477_untitled-56.jpg
3601,Untitled,7000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7345-scaled.jpg,data/images/3601_untitled-110.jpg
6974,Imran Khan,15000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6972-scaled.jpg,data/images/6974_imran-khan.jpg
7727,Abdul Hameed Oil on canvas- 20&#215;20 inches,35000.0,https://artreserves.com/wp-content/uploads/2025/04/IMG_2984.jpeg,data/images/7727_abdul-hameed-oil-on-canvas-20x20-inches.jpeg
7014,UNTITLED,12000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7010-scaled.jpg,data/images/7014_untitled-183.jpg
6810,Darvaish,6000.0,https://artreserves.com/wp-content/uploads/2021/12/79F71263-E190-45E8-AEFD-1C89ECC51ECD.jpeg,data/images/6810_darvaish.jpeg
2077,Vintage Table Clock Round Glass Frame with Brass Body Working Condition Made in Germany,16000.0,https://artreserves.com/wp-content/uploads/2021/03/anwar6.jpg,data/images/2077_vintage-table-clock-round-glass-frame-with-brass-body-working-condition-made-in-germany.jpg
3635,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7366-scaled.jpg,data/images/3635_untitled-124.jpg
7725,Nesar Ahmad-oil on canvas 12&#215;18 inches,30000.0,https://artreserves.com/wp-content/uploads/2025/04/IMG_2983.jpeg,data/images/7725_nesar-ahmad-oil-on-canvas-12x18-inches.jpeg
3690,Untitled,7000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7393-scaled.jpg,data/images/3690_untitled-145.jpg
3396,Surah Al Rahman,17600.0,https://artreserves.com/wp-content/uploads/2021/06/new7-scaled.jpg,data/images/3396_surah-al-rahman.jpg
4112,Key Chain (Freedom In Jail),500.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.500-per-piece.jpg,data/images/4112_224112.jpg
3592,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7338-scaled.jpg,data/images/3592_untitled-105.jpg
2075,Antique Door Stopper Material Iron,3500.0,https://artreserves.com/wp-content/uploads/2021/03/anwar5.png,data/images/2075_antique-door-stopper-material-iron.png
4098,Key Chain (Freedom In Jail),400.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.-400-per-piece.jpg,data/images/4098_694098.jpg
3492,Untitled,100000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6861-scaled.jpg,data/images/3492_untitled-63.jpg
4170,Female Wallet (Freedom In Jail),2000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.2000-per-piece-5.jpg,data/images/4170_654170.jpg
4148,Key Chain (Freedom In Jail),800.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.800-per-piece-3.jpg,data/images/4148_734148.jpg
1717,Untitled,165000.0,https://artreserves.com/wp-content/uploads/2021/03/18x29-inches-.jpg,data/images/1717_untitled-19.jpg
3612,Untitled,18000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7350-scaled.jpg,data/images/3612_untitled-114.jpg
6936,Calligraphy,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6917-scaled.jpg,data/images/6936_calligraphy-6.jpg
1159,THOUGHTS FROM THE CELESTIAL REALM,275000.0,https://artreserves.com/wp-content/uploads/2021/03/IMG_0030-scaled-1.jpg,data/images/1159_thoughts-from-the-celestial-realm.jpg
3761,Untitled,60000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7447-scaled.jpg,data/images/3761_untitled-166.jpg
3620,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7355-scaled.jpg,data/images/3620_untitled-118.jpg
3485,Untitled,30000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6857-scaled.jpg,data/images/3485_untitled-60.jpg
3684,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7389-scaled.jpg,data/images/3684_untitled-142.jpg
3633,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7365-scaled.jpg,data/images/3633_untitled-123.jpg
3434,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6828-scaled.jpg,data/images/3434_untitled-38.jpg
3695,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7396-scaled.jpg,data/images/3695_untitled-147.jpg
3758,Untitled,80000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7446-scaled.jpg,data/images/3758_untitled-165.jpg
2205,Allah Ho Norossamawaty Wal Ard,25000.0,https://artreserves.com/wp-content/uploads/2021/04/WhatsApp-Image-2021-03-27-at-9.28.53-PM.jpeg,data/images/2205_allah-ho-norossamawaty-wal-ard.jpeg
3642,Untitled,13000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7370-scaled.jpg,data/images/3642_untitled-128.jpg
7006,SUFI,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6993-scaled.jpg,data/images/7006_sufi.jpg
7021,UNTITLED,10000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7022-scaled.jpg,data/images/7021_untitled-186.jpg
1731,Untitled,165000.0,https://artreserves.com/wp-content/uploads/2021/03/AAA.jpg,data/images/1731_untitled-24.jpg
3614,Untitled,10000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7352-scaled.jpg,data/images/3614_untitled-115.jpg
4163,Female Wallet (Freedom In Jail),2000.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.2000-per-piece-2.jpg,data/images/4163_214163.jpg
2888,Then which of the favors of your Lord will you deny?,8000.0,https://artreserves.com/wp-content/uploads/2021/05/IMG_20210507_230923_446-scaled.jpg,data/images/2888_then-which-of-the-favors-of-your-lord-will-you-deny.jpg
3482,Untitled,25000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6855-scaled.jpg,data/images/3482_untitled-59.jpg
7042,VILLAGE,8000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7074-scaled.jpg,data/images/7042_village-2.jpg
4102,Key Chain (Freedom In Jail),400.0,https://artreserves.com/wp-content/uploads/2021/06/Rs.400-per-piece-2.jpg,data/images/4102_134102.jpg
7036,Calligraphy,7000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7059-scaled.jpg,data/images/7036_calligraphy-9.jpg
2064,Untitled,12000.0,https://artreserves.com/wp-content/uploads/2021/03/anwar.png,data/images/2064_untitled-26.png
3493,Untitled,100000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6865-scaled.jpg,data/images/3493_untitled-64.jpg
3661,Untitled,8000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7374-scaled.jpg,data/images/3661_untitled-131.jpg
3437,Untitled,15000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-6831-scaled.jpg,data/images/3437_untitled-40.jpg
6988,Education,13000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_6936.jpg,data/images/6988_education.jpg
7017,UNTITLED,9000.0,https://artreserves.com/wp-content/uploads/2022/01/HRP_7017-scaled.jpg,data/images/7017_untitled-184.jpg
1729,Untitled,220000.0,https://artreserves.com/wp-content/uploads/2021/03/aa.jpg,data/images/1729_untitled-23.jpg
3616,Untitled,12000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7353-scaled.jpg,data/images/3616_untitled-116.jpg
3618,Untitled,25000.0,https://artreserves.com/wp-content/uploads/2021/06/IMG-7354-scaled.jpg,data/images/3618_untitled-117.jpg
